scenario,metric,parity,mean,std_across_seeds,se_across_seeds
UG,parity_fraction,10,0.0069322222222222216,,0.0008530580429791152
UG,replacement_fraction,10,0.03487196582418169,,0.0029397177502149107
UG,parity_fraction,11,0.0037622222222222224,,0.0003875986533121376
UG,replacement_fraction,11,0.02878968644166773,,0.0022644896066848605
UG,parity_fraction,12,0.002081111111111111,,0.00019347855337810424
UG,replacement_fraction,12,0.030108978829840295,,0.0011613463466628223
UG,mean_parity,all,3.023052222222222,,0.044440108420431994
UG,mean_replacement_parity,all,4.625184871917243,,0.06346706207070915
UG,replacements_per_15yr,all,3.9181999999999997,,0.09314472609869007
UG,annual_culling_rate_total,all,0.26121333333333335,,0.006209648406579343
UG,annual_culling_rate_voluntary,all,0.22352,,0.00673786646086463
UG,annual_culling_rate_death,all,0.03616,,0.0007473211417382015
UG,annual_culling_rate_involuntary,all,0.0015333333333333332,,0.0004939635614091388
UG,avg_cow_lifespan_months,all,45.939461997856164,,
UG,parity_annual_rate_total,0,0.0,,0.0
UG,parity_annual_rate_voluntary,0,0.0,,0.0
UG,parity_annual_rate_death,0,0.0,,0.0
UG,parity_annual_rate_involuntary,0,0.0,,0.0
UG,parity_annual_rate_total,1,0.122303880422218,,0.00642147182366592
UG,parity_annual_rate_voluntary,1,0.10036607125749594,,0.007299963862948007
UG,parity_annual_rate_death,1,0.02112807649558119,,0.001164344580957112
UG,parity_annual_rate_involuntary,1,0.0008097326691408498,,0.0008097326691408498
UG,parity_annual_rate_total,2,0.21021966809390308,,0.00839625755806107
UG,parity_annual_rate_voluntary,2,0.18200580904352093,,0.00866214935505583
UG,parity_annual_rate_death,2,0.02821385905038218,,0.0013612509530333235
UG,parity_annual_rate_involuntary,2,0.0,,0.0
UG,parity_annual_rate_total,3,0.2532381890925637,,0.010317539953290536
UG,parity_annual_rate_voluntary,3,0.2135594408295814,,0.00959123318261824
UG,parity_annual_rate_death,3,0.039678748262982275,,0.0016553869284748957
UG,parity_annual_rate_involuntary,3,0.0,,0.0
UG,parity_annual_rate_total,4,0.2620496237034239,,0.008244822182050495
UG,parity_annual_rate_voluntary,4,0.21563368684273385,,0.010043932654519942
UG,parity_annual_rate_death,4,0.046415936860690045,,0.0023179393050361827
UG,parity_annual_rate_involuntary,4,0.0,,0.0
UG,parity_annual_rate_total,5,0.31570803957975435,,0.011553672465343721
UG,parity_annual_rate_voluntary,5,0.26724186039125186,,0.011394475016175609
UG,parity_annual_rate_death,5,0.048466179188502476,,0.0008163678692282024
UG,parity_annual_rate_involuntary,5,0.0,,0.0
UG,parity_annual_rate_total,6,0.4004004628112935,,0.015923060491263137
UG,parity_annual_rate_voluntary,6,0.3390345815526108,,0.015400789103741205
UG,parity_annual_rate_death,6,0.06136588125868277,,0.0017993647052210807
UG,parity_annual_rate_involuntary,6,0.0,,0.0
UG,parity_annual_rate_total,7,0.4885240007025307,,0.011721179028019103
UG,parity_annual_rate_voluntary,7,0.4245955036406045,,0.016811673233284363
UG,parity_annual_rate_death,7,0.06392849706192619,,0.006471472417919682
UG,parity_annual_rate_involuntary,7,0.0,,0.0
UG,parity_annual_rate_total,8,0.657340294924989,,0.04709010765387041
UG,parity_annual_rate_voluntary,8,0.5804287806897103,,0.046832626759083854
UG,parity_annual_rate_death,8,0.0769115142352789,,0.006285405646871545
UG,parity_annual_rate_involuntary,8,0.0,,0.0
UG,parity_annual_rate_total,9,0.8758277242956046,,0.09367846914786884
UG,parity_annual_rate_voluntary,9,0.8135246985232915,,0.09864414333230512
UG,parity_annual_rate_death,9,0.062303025772313295,,0.008318427847582683
UG,parity_annual_rate_involuntary,9,0.0,,0.0
UG,parity_annual_rate_total,10,1.3400266464266424,,0.07745554049653135
UG,parity_annual_rate_voluntary,10,1.2653607787176449,,0.06996161805771844
UG,parity_annual_rate_death,10,0.07466586770899712,,0.019925872353618423
UG,parity_annual_rate_involuntary,10,0.0,,0.0
UG,parity_annual_rate_total,11,2.04022567336464,,0.15943184341319755
UG,parity_annual_rate_voluntary,11,1.9660862772899474,,0.165936543193785
UG,parity_annual_rate_death,11,0.07413939607469275,,0.010827802168992021
UG,parity_annual_rate_involuntary,11,0.0,,0.0
UG,parity_annual_rate_total,12,3.850148577406473,,0.22324919094174678
UG,parity_annual_rate_voluntary,12,3.204331847104066,,0.2979038620121738
UG,parity_annual_rate_death,12,0.05089466726634301,,0.006378285714036672
UG,parity_annual_rate_involuntary,12,0.5949220630360645,,0.1293285687744291
UB,overall_reward,all,27625.512462533738,148.31223457738324,66.32724768198474
UB,overall_discounted,all,2699.472922795721,22.289510206593853,9.968172001423847
UB,annualized_reward,all,1841.7008308355826,9.887482305158882,4.421816512132316
UB,parity_reward,0,28771.65866750413,137.95174794968653,61.693897206083264
UB,parity_discounted,0,3867.11203929666,28.668656132350836,12.821012787100535
UB,parity_reward,1,27704.89076723401,127.8424982692222,57.17290330867601
UB,parity_discounted,1,2944.563410747014,19.080984835868243,8.533275834128812
UB,parity_reward,2,27719.34534428774,98.09868840445374,43.871067155185784
UB,parity_discounted,2,3018.2759124536483,26.02141594714002,11.637130985720432
UB,parity_reward,3,27799.685242980544,63.99529882597107,28.619567683056758
UB,parity_discounted,3,3050.53217301746,50.039803267108304,22.378480337194045
UB,parity_reward,4,27802.524846313572,106.25154052898495,47.51713346737686
UB,parity_discounted,4,3042.3895729157293,44.77096682327052,20.02218504704414
UB,parity_reward,5,27570.095578202036,138.03861681010383,61.73274614148747
UB,parity_discounted,5,2962.5220740106734,25.716457708754323,11.50074951545463
UB,parity_reward,6,27463.288295130413,204.8985079436281,91.63339845004661
UB,parity_discounted,6,2921.4947132324423,48.40733254143486,21.6484172344172
UB,parity_reward,7,27359.408832719237,166.52102269258683,74.47046528468184
UB,parity_discounted,7,2779.9356363898396,43.008948055978095,19.234186298784888
UB,parity_reward,8,27219.12123118816,144.31004978260793,64.53741623005801
UB,parity_discounted,8,2616.4693232869736,61.61266568899462,27.554021751112174
UB,parity_reward,9,27369.041677340883,152.55842110038117,68.2262000240981
UB,parity_discounted,9,2524.35948692934,13.72291632355089,6.137074749800258
UB,parity_reward,10,27654.09971873246,131.83677432529535,58.95919786513187
UB,parity_discounted,10,2445.8366555692246,38.91137514259427,17.40169598336727
UB,parity_reward,11,27192.67528897001,144.68963964158323,64.70717397570567
UB,parity_discounted,11,2252.8398310424213,51.03010632956802,22.821357330391276
UB,parity_reward,12,27368.013621238926,226.06077171015968,101.09745051799568
UB,parity_discounted,12,2229.0658419082984,53.40032364383683,23.88135073762168
UB,parity_fraction,0,0.02183888888888889,,0.00022325454663364104
UB,replacement_fraction,0,0.0,,0.0
UB,parity_fraction,1,0.2828511111111111,,0.003652139318938736
UB,replacement_fraction,1,0.1076323392668173,,0.0008375736262896718
UB,parity_fraction,2,0.22628555555555557,,0.0023904262495046753
UB,replacement_fraction,2,0.1648881738187535,,0.004854071792222044
UB,parity_fraction,3,0.16200555555555557,,0.0012126201098712661
UB,replacement_fraction,3,0.1700296400260653,,0.0042657682267368165
UB,parity_fraction,4,0.1132411111111111,,0.0010603554610147034
UB,replacement_fraction,4,0.1300986030557302,,0.004969185915501479
UB,parity_fraction,5,0.07752111111111112,,0.0017003915671049072
UB,replacement_fraction,5,0.09973175100740622,,0.002660817566139296
UB,parity_fraction,6,0.05040888888888889,,0.0015727036954176236
UB,replacement_fraction,6,0.08429119315319375,,0.0027806904332573
UB,parity_fraction,7,0.030496666666666665,,0.0011491725418161527
UB,replacement_fraction,7,0.06377844685093145,,0.0019167357668972694
UB,parity_fraction,8,0.017593333333333332,,0.0007890989548173456
UB,replacement_fraction,8,0.052217351663491354,,0.0025191055579443927
UB,parity_fraction,9,0.009257777777777778,,0.0006036683129821918
UB,replacement_fraction,9,0.03776332103217721,,0.0014400295604039732
UB,parity_fraction,10,0.00484,,0.0004352925793413318
UB,replacement_fraction,10,0.0319617346858556,,0.0006987795830830536
UB,parity_fraction,11,0.0024377777777777774,,0.0003642106296033236
UB,replacement_fraction,11,0.02870666352004474,,0.0012741330938835166
UB,parity_fraction,12,0.0012222222222222222,,0.00027636306412014714
UB,replacement_fraction,12,0.02890078191953336,,0.0018407363980313914
UB,mean_parity,all,2.891887777777778,,0.03601963852205152
UB,mean_replacement_parity,all,4.658555792329129,,0.03491747245006408
UB,replacements_per_15yr,all,3.9492000000000003,,0.03998549737092184
UB,annual_culling_rate_total,all,0.26327999999999996,,0.0026656998247281184
UB,annual_culling_rate_voluntary,all,0.2247866666666667,,0.002985550386630762
UB,annual_culling_rate_death,all,0.03524000000000001,,0.0007166589146867558
UB,annual_culling_rate_involuntary,all,0.003253333333333333,,0.0016014437930262245
UB,avg_cow_lifespan_months,all,45.57885141294439,,
UB,parity_annual_rate_total,0,0.0,,0.0
UB,parity_annual_rate_voluntary,0,0.0,,0.0
UB,parity_annual_rate_death,0,0.0,,0.0
UB,parity_annual_rate_involuntary,0,0.0,,0.0
UB,parity_annual_rate_total,1,0.10021501764232703,,0.0012101007632207375
UB,parity_annual_rate_voluntary,1,0.07087424383701225,,0.006432167896714067
UB,parity_annual_rate_death,1,0.02139465405907496,,0.00027136293293155984
UB,parity_annual_rate_involuntary,1,0.007946119746239825,,0.005433775325572406
UB,parity_annual_rate_total,2,0.19200857713100933,,0.006887499472664318
UB,parity_annual_rate_voluntary,2,0.16389122207786352,,0.007134594078165387
UB,parity_annual_rate_death,2,0.028117355053145797,,0.0017770740610716092
UB,parity_annual_rate_involuntary,2,0.0,,0.0
UB,parity_annual_rate_total,3,0.2764482011779871,,0.008285372931921343
UB,parity_annual_rate_voluntary,3,0.24118408798404553,,0.007574217522353175
UB,parity_annual_rate_death,3,0.035264113193941536,,0.002150778546498586
UB,parity_annual_rate_involuntary,3,0.0,,0.0
UB,parity_annual_rate_total,4,0.3030487519574432,,0.015080194428115873
UB,parity_annual_rate_voluntary,4,0.25353221043459645,,0.014084112155640068
UB,parity_annual_rate_death,4,0.04951654152284675,,0.003002744570926502
UB,parity_annual_rate_involuntary,4,0.0,,0.0
UB,parity_annual_rate_total,5,0.33919330877629755,,0.01135295828685625
UB,parity_annual_rate_voluntary,5,0.2930510109459677,,0.01238504480660425
UB,parity_annual_rate_death,5,0.046142297830329866,,0.003489973318655
UB,parity_annual_rate_involuntary,5,0.0,,0.0
UB,parity_annual_rate_total,6,0.44187712022411824,,0.019801476088305313
UB,parity_annual_rate_voluntary,6,0.36961927188537563,,0.017663112445444783
UB,parity_annual_rate_death,6,0.07225784833874263,,0.003115948236149942
UB,parity_annual_rate_involuntary,6,0.0,,0.0
UB,parity_annual_rate_total,7,0.5515891864681176,,0.011208950096339312
UB,parity_annual_rate_voluntary,7,0.4878269477571962,,0.009814344928531508
UB,parity_annual_rate_death,7,0.06376223871092146,,0.003691342949754132
UB,parity_annual_rate_involuntary,7,0.0,,0.0
UB,parity_annual_rate_total,8,0.7821618132715205,,0.024488175341309093
UB,parity_annual_rate_voluntary,8,0.7189857558651004,,0.01998014803690553
UB,parity_annual_rate_death,8,0.06317605740642017,,0.007099357168052498
UB,parity_annual_rate_involuntary,8,0.0,,0.0
UB,parity_annual_rate_total,9,1.0844163420765565,,0.050614950942401093
UB,parity_annual_rate_voluntary,9,1.0208176961835893,,0.053903072064927955
UB,parity_annual_rate_death,9,0.06359864589296733,,0.011052977690136937
UB,parity_annual_rate_involuntary,9,0.0,,0.0
UB,parity_annual_rate_total,10,1.7948664481031904,,0.16141791623933066
UB,parity_annual_rate_voluntary,10,1.7401269046902286,,0.16113042109581466
UB,parity_annual_rate_death,10,0.0547395434129618,,0.011202795886173438
UB,parity_annual_rate_involuntary,10,0.0,,0.0
UB,parity_annual_rate_total,11,3.43927182097514,,0.5676156625092852
UB,parity_annual_rate_voluntary,11,3.340149456553447,,0.5765611146090017
UB,parity_annual_rate_death,11,0.09912236442169299,,0.021895802629350498
UB,parity_annual_rate_involuntary,11,0.0,,0.0
UB,parity_annual_rate_total,12,7.201911685498139,,1.1007411305510066
UB,parity_annual_rate_voluntary,12,6.528187920584584,,1.3337234911690454
UB,parity_annual_rate_death,12,0.0989834167479289,,0.032695822394128014
UB,parity_annual_rate_involuntary,12,0.574740348165626,,0.22614735788346507
